,flight_number,origin_station_code,destination_station_code,scheduled_departure_date,question_text,score,satisfaction_type,number_of_legs,driver_sub_group1,driver_sub_group2,generation,ua_uax,actual_flown_miles,haul_type,international_domestic_indicator,ques_verbatim_text,verbatim_text,meal_group,meal_category,meal_short_description,pre_order_qty,planned_entree_count,consumed_entree_count
916,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
917,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
918,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,1,3,0
919,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,1,3,0
920,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,2,3,0
921,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Gingerbread French Toast,1,1,0
922,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Belgium waffle,2,5,3
923,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Horchata steel cut oatmeal,1,1,0
924,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
925,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,2,10,10
926,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
927,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
928,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
929,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Scrambled eggs,1,10,10
930,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,1,3,0
931,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,1,3,0
932,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Tomato and kale baked egg,2,3,0
933,2292,IAX,MCX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Millennial,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,No.,ENTREES HOT,BREAKFAST,Gingerbread French Toast,1,1,0
934,541,DEX,SAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It was a limited selection compared to other flights. Prefer kosher as I know there will not be dairy.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,4
935,541,DEX,SAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It was a limited selection compared to other flights. Prefer kosher as I know there will not be dairy.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,4
936,541,DEX,SAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It was a limited selection compared to other flights. Prefer kosher as I know there will not be dairy.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,4
937,541,DEX,SAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,853,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It was a limited selection compared to other flights. Prefer kosher as I know there will not be dairy.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,4,4
938,657,ORX,BOX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,867,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It is disappointing that first class is not receiving cocktails before take off.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,1,0
939,1461,YYX,DEX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,899,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Pretzels (that tasted stale) or a cookie?. Those were my only choices.,ENTREES HOT,BREAKFAST,Spinach and red pepper quiche,1,6,6
940,1461,YYX,DEX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,3,Dissatisfied,1,food & beverage,food and beverage satisfaction,Boomer,UA,899,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Pretzels (that tasted stale) or a cookie?. Those were my only choices.,ENTREES HOT,BREAKFAST,Spinach and red pepper quiche,2,6,6
941,1183,DEX,SMX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,910,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Nope.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,5,0
942,1183,DEX,SMX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,910,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Nope.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,5,0
943,1183,DEX,SMX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,5,Satisfied,2,food & beverage,food and beverage satisfaction,Gen X,UA,910,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Nope.,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,7,5,0
944,1632,ORX,IAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,925,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Would be nice if hot meals were offered to coach passengers for pay (#bringbackthecheeseburger). : ).,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,3,3
945,1632,ORX,IAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,925,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Would be nice if hot meals were offered to coach passengers for pay (#bringbackthecheeseburger). : ).,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,3,3
946,1632,ORX,IAX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,4,Satisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,925,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,Would be nice if hot meals were offered to coach passengers for pay (#bringbackthecheeseburger). : ).,ENTREES HOT,BEEF/VEAL,Brioche cheeseburger,1,3,3
947,1053,MCX,EWX,2022-09-15,How satisfied were you with the food & beverage served on your flight from [CITY] to [CITY]?,2,Dissatisfied,1,food & beverage,food and beverage satisfaction,Gen X,UA,938,Medium,Domestic,Is there anything else you'd like to share about the food & beverage served on your flight from [CITY] to [CITY]?,It would have been better if they offer Keto Diet food.,ENTREES HOT,BREAKFAST,Scrambled eggs,2,10,10
